word,index,occurance
peasant,14522,3
supply-demand,14523,3
Lampoon,14524,3
commemorative,14525,3
calamity,14526,3
1.0,14527,3
electrolytic,14528,3
hog,14529,3
transformation,14530,3
watt,14531,3
implying,14532,3
rye,14533,3
fiscal-first,14534,3
staffer,14535,3
Willmott,14536,3
tenor,14537,3
reckoning,14538,3
freight-transport,14539,3
Trucking,14540,3
Dillow,14541,3
Dorgan,14542,3
rekindle,14543,3
Isle,14544,3
admittedly,14545,3
intervening,14546,3
Rowland,14547,3
diverting,14548,3
Posix,14549,3
Weston,14550,3
ex-President,14551,3
2689.14,14552,3
opera,14553,3
MTV,14554,3
Bergen,14555,3
RICOed,14556,3
1.38,14557,3
Basf,14558,3
reckon,14559,3
replay,14560,3
forfeitures,14561,3
insuring,14562,3
4.07,14563,3
reputations,14564,3
adjudicator,14565,3
coffers,14566,3
pensions,14567,3
hunk,14568,3
quest,14569,3
393,14570,3
368,14571,3
nettlesome,14572,3
indoor,14573,3
wording,14574,3
aquarium,14575,3
Hyde,14576,3
five-member,14577,3
masked,14578,3
spills,14579,3
qualifications,14580,3
discriminating,14581,3
mid-September,14582,3
Cervantes,14583,3
1.90,14584,3
wash,14585,3
button,14586,3
challengers,14587,3
Champs,14588,3
humanity,14589,3
1964,14590,3
leaner,14591,3
supervised,14592,3
Scandinavia,14593,3
Were,14594,3
Gitanes,14595,3
Famous,14596,3
suite,14597,3
food-service,14598,3
maneuvering,14599,3
slumping,14600,3
Rage,14601,3
Fuel,14602,3
beefed,14603,3
spas,14604,3
quarterback,14605,3
33.3,14606,3
Ballard,14607,3
programmed,14608,3
testers,14609,3
lively,14610,3
motorist,14611,3
Fridays,14612,3
727,14613,3
first-ever,14614,3
fliers,14615,3
Peanuts,14616,3
Valentine,14617,3
16.6,14618,3
specials,14619,3
Rosenthal,14620,3
consult,14621,3
Playtex,14622,3
Warnaco,14623,3
media-buying,14624,3
lingerie,14625,3
brass,14626,3
5.32,14627,3
syndicator,14628,3
bulbs,14629,3
Colodny,14630,3
impeached,14631,3
two-stroke,14632,3
Loggia,14633,3
lovable,14634,3
mileage,14635,3
frequent-flier,14636,3
convict,14637,3
Harsco,14638,3
Volvo,14639,3
V-6,14640,3
Acura,14641,3
snail,14642,3
Daihatsu,14643,3
colleague,14644,3
directive,14645,3
FFr,14646,3
Waterbury,14647,3
quotation,14648,3
Pepsi,14649,3
172,14650,3
1.30,14651,3
IL-4,14652,3
repossessed,14653,3
asthma,14654,3
allergies,14655,3
astonishing,14656,3
7.82,14657,3
radios,14658,3
foreclosures,14659,3
SALES,14660,3
Marrie,14661,3
Cadbury,14662,3
72.2,14663,3
resettable,14664,3
watts,14665,3
6.30,14666,3
manipulative,14667,3
bigotry,14668,3
GRE,14669,3
Bacarella,14670,3
zones,14671,3
Summerfolk,14672,3
salespeople,14673,3
58.9,14674,3
"130,000",14675,3
dangling,14676,3
ravaged,14677,3
Gainen,14678,3
Miner,14679,3
Altimari,14680,3
Ingram,14681,3
Garcias,14682,3
Schweppes,14683,3
Jude,14684,3
Stevric,14685,3
Grants,14686,3
destinations,14687,3
insulated,14688,3
clouded,14689,3
Hulings,14690,3
Emirates,14691,3
waving,14692,3
Spendthrift,14693,3
imprisoned,14694,3
Berbera,14695,3
co-managing,14696,3
Classic,14697,3
Pointe,14698,3
DWG,14699,3
Somali,14700,3
trespassing,14701,3
outfits,14702,3
worthwhile,14703,3
emphatically,14704,3
well-being,14705,3
brochures,14706,3
volunteered,14707,3
50.6,14708,3
Boulevard,14709,3
percentages,14710,3
transforms,14711,3
Catherall,14712,3
contempt,14713,3
Watts,14714,3
4.05,14715,3
sunshine,14716,3
inspected,14717,3
racehorses,14718,3
topaz,14719,3
overturn,14720,3
terrorists,14721,3
idealism,14722,3
Suns,14723,3
dons,14724,3
Tropics,14725,3
Fingers,14726,3
unknowns,14727,3
greats,14728,3
modeled,14729,3
Weaver,14730,3
Alltel,14731,3
Luis,14732,3
Sox,14733,3
thief,14734,3
CORP.,14735,3
suspicions,14736,3
jealously,14737,3
autographed,14738,3
retirees,14739,3
die-hard,14740,3
Players,14741,3
fastball,14742,3
39-year-old,14743,3
Broberg,14744,3
now-defunct,14745,3
recounts,14746,3
reigning,14747,3
philosophers,14748,3
Angell,14749,3
brow,14750,3
crowds,14751,3
bounces,14752,3
pitchers,14753,3
288,14754,3
hungry,14755,3
insects,14756,3
spray,14757,3
ideology,14758,3
Age,14759,3
velvet,14760,3
puckish,14761,3
flip,14762,3
Gomez,14763,3
Judy,14764,3
lush,14765,3
Peace,14766,3
repeating,14767,3
objects,14768,3
thoroughly,14769,3
distracting,14770,3
purged,14771,3
rejoin,14772,3
M'Bow,14773,3
hybrids,14774,3
mysterious,14775,3
peoples,14776,3
educating,14777,3
exile,14778,3
delegates,14779,3
unencumbered,14780,3
Pine,14781,3
sorghum,14782,3
ear,14783,3
Leemans,14784,3
sterilizing,14785,3
flower,14786,3
trick,14787,3
experimenting,14788,3
Expect,14789,3
Ga,14790,3
armored,14791,3
heady,14792,3
wicker,14793,3
canal,14794,3
champagne,14795,3
aloft,14796,3
Garfield,14797,3
balloons,14798,3
Forbes,14799,3
powered,14800,3
airborne,14801,3
balloonists,14802,3
hot-air,14803,3
8.61,14804,3
0.02,14805,3
jumbos,14806,3
soggy,14807,3
lightest,14808,3
stretches,14809,3
drifting,14810,3
propane,14811,3
burner,14812,3
yelled,14813,3
flame,14814,3
scuttled,14815,3
dirt,14816,3
punching,14817,3
watering,14818,3
ego,14819,3
intervened,14820,3
resurfaced,14821,3
disorderly,14822,3
Garrett,14823,3
"90,000",14824,3
7.77,14825,3
parcels,14826,3
Kuehn,14827,3
9.78,14828,3
service-industry,14829,3
1.93,14830,3
16.3,14831,3
2.53,14832,3
packet,14833,3
Wales,14834,3
buffeted,14835,3
answering,14836,3
research-based,14837,3
Travis,14838,3
Tomash,14839,3
Crescott,14840,3
SFE,14841,3
Rubendall,14842,3
267,14843,3
31.25,14844,3
soften,14845,3
non-communist,14846,3
362,14847,3
208,14848,3
Wako,14849,3
destabilizing,14850,3
5.16,14851,3
0.19,14852,3
Properties,14853,3
1.34,14854,3
propel,14855,3
178.5,14856,3
36.6,14857,3
survives,14858,3
clarinetist,14859,3
dreaded,14860,3
unaffiliated,14861,3
fifth-largest,14862,3
286,14863,3
11.95,14864,3
2.30,14865,3
"24,000",14866,3
3.625,14867,3
23.25,14868,3
Strauss,14869,3
0.82,14870,3
tapping,14871,3
arbitrager,14872,3
swapping,14873,3
Indexing,14874,3
high-speed,14875,3
Judith,14876,3
planting,14877,3
orange,14878,3
Above,14879,3
Gasoline,14880,3
firmness,14881,3
muted,14882,3
designation,14883,3
Chilean,14884,3
accrue,14885,3
Cara,14886,3
50.1,14887,3
Savin,14888,3
pains,14889,3
Uncertainty,14890,3
Muramatsu,14891,3
2.35,14892,3
DOT,14893,3
Scripps,14894,3
E.W.,14895,3
120.7,14896,3
outlay,14897,3
cataract,14898,3
1.92,14899,3
incentive-backed,14900,3
untrue,14901,3
clearer,14902,3
comfortably,14903,3
stimulated,14904,3
Glaxo,14905,3
Inns,14906,3
Webb,14907,3
Blunt,14908,3
disposed,14909,3
Confidence,14910,3
16.9,14911,3
co-founded,14912,3
17.4,14913,3
26.8,14914,3
paycheck,14915,3
Opinion,14916,3
Open,14917,3
varied,14918,3
12\/32,14919,3
16\/32,14920,3
risk-free,14921,3
pre-tax,14922,3
coal-fired,14923,3
exorbitant,14924,3
acid-rain,14925,3
relocate,14926,3
customized,14927,3
Ohio-based,14928,3
RMS,14929,3
3.20,14930,3
receivers,14931,3
avert,14932,3
shipyards,14933,3
injecting,14934,3
markkaa,14935,3
Customers,14936,3
Helsinki,14937,3
Nichol,14938,3
cake,14939,3
barge,14940,3
hamstrung,14941,3
2.15,14942,3
one-fifth,14943,3
Lakes,14944,3
1.14,14945,3
finalized,14946,3
readings,14947,3
networking,14948,3
appliance,14949,3
pipe,14950,3
lower-priced,14951,3
598,14952,3
2.07,14953,3
Train,14954,3
Stage,14955,3
usefulness,14956,3
Invest\/Net,14957,3
worded,14958,3
abusive,14959,3
Solo,14960,3
state-appointed,14961,3
expressing,14962,3
waivers,14963,3
43-year-old,14964,3
mid-afternoon,14965,3
acceptances,14966,3
Nuys,14967,3
Peoria,14968,3
Kalamazoo,14969,3
Mich.-based,14970,3
glitches,14971,3
dolls,14972,3
19-month-old,14973,3
Beirut,14974,3
acute,14975,3
tendering,14976,3
0.95,14977,3
markdowns,14978,3
Bears,14979,3
gambler,14980,3
mitigate,14981,3
till,14982,3
restructures,14983,3
unrealized,14984,3
floated,14985,3
Pauline,14986,3
recombinant,14987,3
Employment,14988,3
Opportunity,14989,3
boilers,14990,3
Theodore,14991,3
confidant,14992,3
revelations,14993,3
gripping,14994,3
conventional-arms,14995,3
residual,14996,3
6.70,14997,3
awry,14998,3
restyled,14999,3
sideways,15000,3
chic,15001,3
interiors,15002,3
infighting,15003,3
preoccupied,15004,3
Pao,15005,3
recourse,15006,3
300ZX,15007,3
probation,15008,3
McBride,15009,3
McLaughlin,15010,3
Norris,15011,3
predominantly,15012,3
"33,000",15013,3
styling,15014,3
clocks,15015,3
oversized,15016,3
eight-year,15017,3
tide,15018,3
Corolla,15019,3
showrooms,15020,3
"38,000",15021,3
Oka,15022,3
21st,15023,3
communism,15024,3
recurring,15025,3
fiduciary,15026,3
in-depth,15027,3
anti-apartheid,15028,3
imprisonment,15029,3
UAW,15030,3
one-stop,15031,3
self-incrimination,15032,3
employing,15033,3
Tide,15034,3
Otto,15035,3
Beer,15036,3
12.75,15037,3
defect,15038,3
flown,15039,3
wing,15040,3
cockpit,15041,3
catering,15042,3
missions,15043,3
solicitations,15044,3
monastery,15045,3
Spanish-language,15046,3
assorted,15047,3
locales,15048,3
obstruction,15049,3
Strange,15050,3
Injury,15051,3
rioting,15052,3
Nahas,15053,3
Sao,15054,3
unfit,15055,3
Sino-British,15056,3
protocol,15057,3
debt-equity,15058,3
Venezuelan,15059,3
praising,15060,3
soccer,15061,3
deprive,15062,3
privileges,15063,3
Indians,15064,3
non-invasive,15065,3
superiority,15066,3
rounded,15067,3
Tacker,15068,3
contractions,15069,3
neurologist,15070,3
discard,15071,3
suppose,15072,3
pretend,15073,3
pleasantries,15074,3
Parks,15075,3
dare,15076,3
Omnicom,15077,3
EARNINGS,15078,3
stroke,15079,3
Comfort,15080,3
Lives,15081,3
cardiac,15082,3
pacemakers,15083,3
flash,15084,3
Trying,15085,3
Alamos,15086,3
Ridge,15087,3
countrymen,15088,3
blown,15089,3
after-hours,15090,3
Components,15091,3
Baja,15092,3
Gortari,15093,3
presumption,15094,3
gate,15095,3
non-strategic,15096,3
certainty,15097,3
grandson,15098,3
towards,15099,3
pointedly,15100,3
clauses,15101,3
1.45,15102,3
lawful,15103,3
grievances,15104,3
delight,15105,3
slogans,15106,3
emotionally,15107,3
mob,15108,3
Assume,15109,3
defections,15110,3
ensuing,15111,3
naive,15112,3
visibility,15113,3
spotlight,15114,3
3.45,15115,3
sales-tax,15116,3
filers,15117,3
outfit,15118,3
update,15119,3
allowable,15120,3
TCMP,15121,3
audited,15122,3
simplify,15123,3
Administrators,15124,3
comprises,15125,3
hobby,15126,3
Givens,15127,3
conservation,15128,3
ratification,15129,3
Pilots,15130,3
shrewd,15131,3
seminars,15132,3
sporting,15133,3
stroll,15134,3
Trifari,15135,3
scratch,15136,3
Rehabilitation,15137,3
remedies,15138,3
insulation,15139,3
32.5,15140,3
49.4,15141,3
Conn.-based,15142,3
menu,15143,3
Accessories,15144,3
specialties,15145,3
teeming,15146,3
vanilla,15147,3
wallet,15148,3
chef,15149,3
connect,15150,3
palms,15151,3
aisle,15152,3
seated,15153,3
grand-jury,15154,3
imperial,15155,3
chambers,15156,3
feuding,15157,3
awesome,15158,3
Geiger,15159,3
re-elected,15160,3
vacancies,15161,3
smartest,15162,3
tack,15163,3
blink,15164,3
Johnstown,15165,3
retribution,15166,3
biting,15167,3
exemptions,15168,3
distort,15169,3
computer-market,15170,3
42.9,15171,3
Directorate,15172,3
Neave,15173,3
bottling,15174,3
proportions,15175,3
per-capita,15176,3
soda,15177,3
AMERICAN,15178,3
Ifint,15179,3
Moslems,15180,3
impasse,15181,3
safeguards,15182,3
Units,15183,3
hovered,15184,3
dilution,15185,3
noticeably,15186,3
Bull,15187,3
7.962,15188,3
surreal,15189,3
ragged,15190,3
explanations,15191,3
tricks,15192,3
discovering,15193,3
Sands,15194,3
suspicion,15195,3
tangled,15196,3
tracing,15197,3
spooks,15198,3
fascinating,15199,3
Sandy,15200,3
boon,15201,3
abrasive,15202,3
honey,15203,3
whispering,15204,3
Bright,15205,3
backlash,15206,3
670,15207,3
153,15208,3
610,15209,3
meters,15210,3
incredibly,15211,3
Marunouchi,15212,3
twisted,15213,3
alleys,15214,3
Western-style,15215,3
Graeme,15216,3
on-again,15217,3
off-again,15218,3
unravel,15219,3
blockbuster,15220,3
overturned,15221,3
Appleyard,15222,3
guise,15223,3
oversaw,15224,3
seating,15225,3
flier,15226,3
Secaucus,15227,3
Leche,15228,3
Fresca,15229,3
butterfat,15230,3
tastes,15231,3
Jewelry,15232,3
Makers,15233,3
Cosmetics,15234,3
uninspired,15235,3
"720,000",15236,3
abstract,15237,3
defied,15238,3
9.35,15239,3
stationery,15240,3
refinanced,15241,3
resold,15242,3
evidenced,15243,3
metaphor,15244,3
muse,15245,3
sequel,15246,3
"220,000",15247,3
impeccable,15248,3
single-B,15249,3
single-B-plus,15250,3
34.2,15251,3
Matagorda,15252,3
calculating,15253,3
2.45,15254,3
shapes,15255,3
99.1875,15256,3
8.95,15257,3
di,15258,3
IBJ,15259,3
Berthold,15260,3
Transgenic,15261,3
tycoon,15262,3
65.7,15263,3
Regarding,15264,3
Hartt,15265,3
snap,15266,3
tidal,15267,3
uninvited,15268,3
Therefore,15269,3
144,15270,3
morass,15271,3
mentor,15272,3
unjust,15273,3
co-owner,15274,3
Darkhorse,15275,3
harass,15276,3
Guild,15277,3
Writers,15278,3
Sutcliffe,15279,3
quipped,15280,3
Stark,15281,3
correspondence,15282,3
certified,15283,3
identities,15284,3
57.50,15285,3
fluctuation,15286,3
beneficiary,15287,3
Samnick,15288,3
punishing,15289,3
X,15290,3
Hampton,15291,3
Judicial,15292,3
stock-manipulation,15293,3
mistrials,15294,3
municipality,15295,3
Foreigners,15296,3
PAPERS,15297,3
Backe,15298,3
32.8,15299,3
28.6,15300,3
Heidelberg,15301,3
Structural,15302,3
35.7,15303,3
equals,15304,3
1.28,15305,3
1.39,15306,3
paltry,15307,3
ushered,15308,3
Skills,15309,3
graders,15310,3
crib,15311,3
uncanny,15312,3
low-ability,15313,3
high-stakes,15314,3
cheat,15315,3
Improvement,15316,3
Evidence,15317,3
Macmillan\/McGraw-Hill,15318,3
beforehand,15319,3
Cannell,15320,3
enrollment,15321,3
privileged,15322,3
37-year-old,15323,3
CDC,15324,3
11th,15325,3
weekends,15326,3
polish,15327,3
homework,15328,3
Huge,15329,3
"23,000",15330,3
Achievement,15331,3
coaching,15332,3
fifth-grade,15333,3
outraged,15334,3
discontinue,15335,3
diabetes,15336,3
embroiled,15337,3
surgeon,15338,3
fabricate,15339,3
Stephens,15340,3
MITI,15341,3
Roederer,15342,3
six-packs,15343,3
'40s,15344,3
spectacularly,15345,3
boast,15346,3
Chateau,15347,3
Cristal,15348,3
Tache,15349,3
stalemate,15350,3
Romanee-Conti,15351,3
Bordeaux,15352,3
sticker,15353,3
Leap,15354,3
Stag,15355,3
retires,15356,3
Signs,15357,3
resisting,15358,3
Restaurant,15359,3
Copperweld,15360,3
Shelby,15361,3
rescheduled,15362,3
bickering,15363,3
2645.90,15364,3
Continuing,15365,3
evaporated,15366,3
154.2,15367,3
acne,15368,3
Criticism,15369,3
stirred,15370,3
informally,15371,3
emotions,15372,3
Koito,15373,3
enclosed,15374,3
Rail,15375,3
installing,15376,3
polyester,15377,3
1.8500,15378,3
143.80,15379,3
traced,15380,3
redeeming,15381,3
45.3,15382,3
187,15383,3
Different,15384,3
comedies,15385,3
pre-emptive,15386,3
Founded,15387,3
how-to,15388,3
belt,15389,3
microwave,15390,3
polystyrene,15391,3
journalistic,15392,3
phasing,15393,3
garbage,15394,3
spenders,15395,3
2.95,15396,3
subscriptions,15397,3
ON,15398,3
FIRST,15399,3
drop-off,15400,3
Stena,15401,3
Tiphook,15402,3
963,15403,3
490,15404,3
occupant,15405,3
rear-seat,15406,3
lap,15407,3
Asians,15408,3
rim,15409,3
offend,15410,3
protections,15411,3
garage,15412,3
stored,15413,3
forgiven,15414,3
stature,15415,3
Argentine,15416,3
deterring,15417,3
inventiveness,15418,3
cash-rich,15419,3
harms,15420,3
denial,15421,3
copyrights,15422,3
Blanchard,15423,3
"240,000",15424,3
Barnum,15425,3
Sol,15426,3
Faulding,15427,3
Moleculon,15428,3
Pty.,15429,3
excise,15430,3
R.P.,15431,3
Scherer,15432,3
divest,15433,3
possessions,15434,3
Timex,15435,3
classifications,15436,3
assisted,15437,3
quips,15438,3
Newgate,15439,3
heavy-duty,15440,3
Political,15441,3
fattened,15442,3
strings,15443,3
LaSalle,15444,3
245,15445,3
8.22,15446,3
Agnew,15447,3
Loews,15448,3
1956,15449,3
forum,15450,3
1955,15451,3
sacks,15452,3
exhaust,15453,3
ventilated,15454,3
Longer,15455,3
Brenda,15456,3
Malizia,15457,3
money-fund,15458,3
9.45,15459,3
waiving,15460,3
8.56,15461,3
Braidwood,15462,3
sunny,15463,3
Boca,15464,3
Hot,15465,3
Queen,15466,3
Fortune,15467,3
ballroom,15468,3
meal,15469,3
Mortimer,15470,3
Spoon,15471,3
Westborough,15472,3
evaluated,15473,3
Wilbur,15474,3
R,15475,3
differential,15476,3
lofty,15477,3
Debt,15478,3
Inventories,15479,3
remorse,15480,3
bass,15481,3
eclectic,15482,3
Village,15483,3
good-natured,15484,3
Lights,15485,3
inadequacy,15486,3
Mission,15487,3
whimsical,15488,3
enviable,15489,3
Claude,15490,3
angle,15491,3
Marie-Louise,15492,3
collaborated,15493,3
botched,15494,3
Marie,15495,3
black-and-white,15496,3
rendering,15497,3
fills,15498,3
facial,15499,3
kidnapper,15500,3
Compare,15501,3
cop-killer,15502,3
liberty,15503,3
Goodman,15504,3
recalling,15505,3
ordeal,15506,3
unfounded,15507,3
Pinocchio,15508,3
cleaned,15509,3
Hormats,15510,3
modern-day,15511,3
Purchase,15512,3
Spending,15513,3
Wa,15514,3
99.1,15515,3
renovation,15516,3
signaling,15517,3
Bretz,15518,3
inflationary,15519,3
newcomer,15520,3
Pamela,15521,3
Judging,15522,3
Americana,15523,3
Goode,15524,3
charm,15525,3
perpetuate,15526,3
sensation,15527,3
fluent,15528,3
humble,15529,3
rings,15530,3
foul,15531,3
hitter,15532,3
chronicle,15533,3
Funny,15534,3
228,15535,3
austere,15536,3
invent,15537,3
Morita,15538,3
materialistic,15539,3
Tourism,15540,3
unrealistically,15541,3
upstream,15542,3
twin,15543,3
Czech,15544,3
sorting,15545,3
maze,15546,3
lousy,15547,3
academics,15548,3
sneaked,15549,3
revolt,15550,3
Berman,15551,3
livelihood,15552,3
stock-picking,15553,3
immense,15554,3
auditor,15555,3
noble,15556,3
Riviera,15557,3
round-trip,15558,3
calculator,15559,3
sweepstakes,15560,3
Card,15561,3
recorder,15562,3
curbed,15563,3
contradictions,15564,3
Corporations,15565,3
denounce,15566,3
Hans,15567,3
Signore,15568,3
Traditional,15569,3
pension-fund,15570,3
millionaires,15571,3
thunder,15572,3
Jihad,15573,3
index-fund,15574,3
inefficiencies,15575,3
tablets,15576,3
akin,15577,3
Buyers,15578,3
scream,15579,3
destination,15580,3
Honolulu,15581,3
beers,15582,3
withhold,15583,3
overproduction,15584,3
advocated,15585,3
applaud,15586,3
champions,15587,3
8.65,15588,3
8.575,15589,3
8.07,15590,3
8.15,15591,3
clashed,15592,3
unheard,15593,3
Petersen,15594,3
Sonny,15595,3
guarding,15596,3
species,15597,3
appoint,15598,3
Newspapers,15599,3
605,15600,3
nominee,15601,3
Probably,15602,3
proviso,15603,3
prohibiting,15604,3
disapproval,15605,3
duly,15606,3
objectionable,15607,3
vindication,15608,3
profited,15609,3
McCabe,15610,3
editorially,15611,3
castle,15612,3
survivor,15613,3
deeds,15614,3
stellar,15615,3
Olsen,15616,3
complexes,15617,3
erect,15618,3
disagrees,15619,3
endorse,15620,3
fielded,15621,3
thumbs,15622,3
scoffs,15623,3
boosters,15624,3
grapple,15625,3
Lurie,15626,3
2029,15627,3
7.458,15628,3
triple-A-rated,15629,3
7.272,15630,3
distributable,15631,3
passions,15632,3
133,15633,3
shivers,15634,3
credit-rating,15635,3
penchant,15636,3
Mattress,15637,3
rebounding,15638,3
overstated,15639,3
felonies,15640,3
Taurus,15641,3
American-made,15642,3
notch,15643,3
miscarriages,15644,3
Courts,15645,3
warranties,15646,3
doctrine,15647,3
Huber,15648,3
versus,15649,3
Citadel,15650,3
pinning,15651,3
colored,15652,3
friction,15653,3
augment,15654,3
Antitrust,15655,3
stifle,15656,3
ballots,15657,3
"396,000",15658,3
variables,15659,3
documented,15660,3
anecdotal,15661,3
eyeing,15662,3
Patients,15663,3
fiber-optic,15664,3
"6,500",15665,3
continuously,15666,3
cloth,15667,3
multi-crystal,15668,3
stresses,15669,3
Diaper,15670,3
Yorkers,15671,3
Impact,15672,3
Egnuss,15673,3
outlawing,15674,3
25-year-old,15675,3
factoring,15676,3
rigors,15677,3
culprit,15678,3
defends,15679,3
Gorman,15680,3
wholesaler,15681,3
Underwood,15682,3
McMillin,15683,3
refrigerator,15684,3
viewing,15685,3
138,15686,3
word-processing,15687,3
servicing,15688,3
radically,15689,3
Altogether,15690,3
discontinuing,15691,3
invention,15692,3
139,15693,3
cousins,15694,3
bulls,15695,3
Philadelphia-based,15696,3
Coxon,15697,3
Perritt,15698,3
Always,15699,3
pushes,15700,3
Legend,15701,3
Sino-U.S.,15702,3
sphere,15703,3
toast,15704,3
Fang,15705,3
Li,15706,3
top-level,15707,3
infusion,15708,3
encounter,15709,3
guns,15710,3
embassy,15711,3
rifles,15712,3
vacations,15713,3
Than,15714,3
progressive,15715,3
three-quarters,15716,3
Vargas,15717,3
hospitable,15718,3
mating,15719,3
quantitative,15720,3
Nine,15721,3
chiefly,15722,3
Wakui,15723,3
Stearn,15724,3
thirtysomething,15725,3
Seniors,15726,3
life-style,15727,3
flourish,15728,3
Sale,15729,3
amend,15730,3
Ranieri,15731,3
lessen,15732,3
lapses,15733,3
manually,15734,3
preset,15735,3
diminish,15736,3
faint,15737,3
History,15738,3
Sundays,15739,3
variation,15740,3
Ringers,15741,3
Kensington,15742,3
belfry,15743,3
mathematical,15744,3
Stephanie,15745,3
skip,15746,3
worship,15747,3
Torrington,15748,3
Somerset,15749,3
fainting,15750,3
decorated,15751,3
J.L.,15752,3
Otero,15753,3
10-day,15754,3
cardiovascular,15755,3
ugly,15756,3
Charter,15757,3
sidewalk,15758,3
cups,15759,3
Design,15760,3
Carnegie-Mellon,15761,3
Eggers,15762,3
Grain,15763,3
aesthetic,15764,3
Egypt,15765,3
inmates,15766,3
Fairless,15767,3
manpower,15768,3
quoting,15769,3
infectious,15770,3
arched,15771,3
nutrition,15772,3
defying,15773,3
M.D.,15774,3
sentimental,15775,3
assertion,15776,3
Builders,15777,3
crusade,15778,3
underwent,15779,3
examinations,15780,3
Thunderbird,15781,3
Regal,15782,3
undesirable,15783,3
impede,15784,3
overriding,15785,3
G,15786,3
F,15787,3
Mount,15788,3
microcomputers,15789,3
Canepa,15790,3
markdown,15791,3
62%-owned,15792,3
"7,500",15793,3
Miss.,15794,3
